,ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real,Launch_Year
368723,948539567,"Uncommonly Good: Stories of life, food and the birth of Good Commons",Nonfiction,Publishing,USD,2010-08-16,12000.0,2010-06-11 16:52:11,12371.0,successful,90,US,12371.0,12371.0,12000.0,2010
368730,948575732,"Get Dave Patten's ""Echo"" Music Video Distributed",Pop,Music,USD,2010-06-01,2600.0,2010-05-11 18:22:52,474.0,failed,3,US,474.0,474.0,2600.0,2010
368751,948705416,Ben Pearson: An Archery Legend,Documentary,Film & Video,USD,2010-04-01,9000.0,2010-01-01 01:41:03,205.0,failed,5,US,205.0,205.0,9000.0,2010
368756,948727245,Return: Short film,Shorts,Film & Video,USD,2010-09-01,1000.0,2010-07-25 03:24:27,1005.0,successful,12,US,1005.0,1005.0,1000.0,2010
368847,949153108,PERFECT DARK :: FANTASY LAND LP,Music,Music,USD,2011-01-01,1800.0,2010-11-11 01:54:03,0.0,failed,0,US,0.0,0.0,1800.0,2010
368861,949216748,Kerrin's first album; 'Take Me Away' ... Become a part of Team Kerrin!,Music,Music,USD,2010-05-12,2000.0,2010-04-13 00:10:26,2026.0,successful,40,US,2026.0,2026.0,2000.0,2010
368872,949312601,Virginia Sustainable Agriculture Documentary Project,Photography,Photography,USD,2010-12-02,5500.0,2010-10-13 16:17:46,5732.0,successful,59,US,5732.0,5732.0,5500.0,2010
368880,949332175,APIARY: a literary journal for humans of all ages,Publishing,Publishing,USD,2011-02-01,4000.0,2010-11-03 17:26:33,4059.0,successful,79,US,4059.0,4059.0,4000.0,2010
368936,94968067,Pale Blue Light the first season !,Webseries,Film & Video,USD,2010-11-14,15000.0,2010-10-15 20:36:19,5.0,failed,1,US,5.0,5.0,15000.0,2010
368945,949761242,Mukyoku: 27 Compositions for Taimu shakuhachi flute ,World Music,Music,USD,2010-10-11,927.0,2010-09-08 08:13:35,107.0,failed,5,US,107.0,107.0,927.0,2010
369002,95005179,Help write our story. (Canceled),Indie Rock,Music,USD,2010-07-27,1000.0,2010-04-28 00:37:10,150.0,canceled,3,US,150.0,150.0,1000.0,2010
369004,950056901,"FAITH, HOPE, LOVE - A Small Book of Poems and Reflections",Poetry,Publishing,USD,2010-10-04,2000.0,2010-08-25 09:13:17,2006.0,successful,28,US,2006.0,2006.0,2000.0,2010
369014,950100500,'Project-17' : Imagine if BritPetrol Had This Oil Rig's Issues??? (Canceled),Comics,Comics,USD,2010-10-31,600.0,2010-09-19 21:38:37,55.0,canceled,5,US,55.0,55.0,600.0,2010
369034,950203791,Knight To D7 - A short film about two best friends dealing with the reality of cancer,Shorts,Film & Video,USD,2010-06-25,15000.0,2010-05-25 09:57:13,15358.0,successful,113,US,15358.0,15358.0,15000.0,2010
369068,950415761,The End of Days,Theater,Theater,USD,2010-04-01,2000.0,2010-01-21 09:59:35,2000.0,successful,32,US,2000.0,2000.0,2000.0,2010
369100,950536994,Don't Knock The Rock Film And Music Festival,Rock,Music,USD,2010-07-07,4000.0,2010-06-07 01:41:10,4442.0,successful,66,US,4442.0,4442.0,4000.0,2010
369126,950710438,"""Remember, the Forgotten Horrors after Katrina""  ",Painting,Art,USD,2010-11-13,12500.0,2010-09-14 20:23:39,230.0,failed,4,US,230.0,230.0,12500.0,2010
369139,950767056,Sins Of A Son,Documentary,Film & Video,USD,2010-09-04,3500.0,2010-07-02 23:41:15,1.0,failed,0,US,1.0,1.0,3500.0,2010
369292,951490944,It's Alive! The Universe Verse: Book 2,Comics,Comics,USD,2010-09-16,1000.0,2010-08-03 00:18:57,6144.33,successful,151,US,6144.33,6144.33,1000.0,2010
369304,95155165,Your Mother Dances at the Minnesota Fringe Festival!,Dance,Dance,USD,2010-07-13,4500.0,2010-06-02 06:02:56,5111.0,successful,89,US,5111.0,5111.0,4500.0,2010
369415,952104852,Teach the Whistlers how to fly!,Theater,Theater,USD,2010-09-27,2000.0,2010-08-29 03:21:12,2657.33,successful,53,US,2657.33,2657.33,2000.0,2010
369471,952415244,"""All The Wrong Reasons"" - Pilot Episode",Shorts,Film & Video,USD,2011-01-06,8000.0,2010-12-07 10:16:02,8000.0,successful,66,US,8000.0,8000.0,8000.0,2010
369484,952501311,We Blog For Love: A Documentary,Documentary,Film & Video,USD,2010-04-01,2500.0,2010-01-04 03:46:08,300.0,failed,7,US,300.0,300.0,2500.0,2010
369527,952683178,On the Road with The Lonely Visitors,Dance,Dance,USD,2010-07-13,1000.0,2010-06-10 02:43:26,1445.0,successful,46,US,1445.0,1445.0,1000.0,2010
369567,952843737,America Needs The Secret History! And We Need You. Join Our Summer Tour Movement...,Music,Music,USD,2010-05-21,2500.0,2010-04-08 21:30:02,3435.41,successful,48,US,3435.41,3435.41,2500.0,2010
369579,952887493,"""Crotchless"" Short Film Funding",Shorts,Film & Video,USD,2011-01-03,1000.0,2010-11-28 19:07:39,1000.0,successful,9,US,1000.0,1000.0,1000.0,2010
369619,953065675,"Shortwave Society - Recoup, Rebuild and Record!",Music,Music,USD,2011-02-08,5000.0,2010-12-10 07:42:53,5365.0,successful,67,US,5365.0,5365.0,5000.0,2010
369630,953129885,"Serious Sailing, Serious Fun - final round of videotaping",Documentary,Film & Video,USD,2010-08-01,3500.0,2010-06-18 20:50:24,280.0,failed,4,US,280.0,280.0,3500.0,2010
369694,953476554,Home Sweet Home Acoustic Tour 2010,Country & Folk,Music,USD,2010-06-24,7500.0,2010-05-15 02:02:06,7552.0,successful,40,US,7552.0,7552.0,7500.0,2010
369732,953642539,Voyage Trekkers - The Web Series (Canceled),Webseries,Film & Video,USD,2010-12-06,800.0,2010-11-06 15:56:40,10.0,canceled,1,US,10.0,10.0,800.0,2010
369767,953835447,Cartoon Sheep Knitzel and Woolsnip must live! (Canceled),Children's Books,Publishing,USD,2011-02-05,10000.0,2010-11-07 18:56:23,0.0,canceled,0,US,0.0,0.0,10000.0,2010
369778,953878231,THE AWESOME DANCE,Theater,Theater,USD,2010-08-19,4700.0,2010-07-19 20:29:53,5300.0,successful,105,US,5300.0,5300.0,4700.0,2010
369781,953888318,Alan Conducts Webinars To Promote Literacy - Raise Funds,Software,Technology,USD,2010-11-07,950.0,2010-09-29 07:38:27,0.0,failed,0,US,0.0,0.0,950.0,2010
369913,95456871,Appalachian Trail Hiker Project,Photography,Photography,USD,2010-11-12,600.0,2010-10-29 05:42:37,664.0,successful,23,US,664.0,664.0,600.0,2010
369957,95484499,Just Eat...,Photography,Photography,USD,2011-01-16,533.0,2010-12-10 07:14:51,546.0,successful,12,US,546.0,546.0,533.0,2010
370043,955361869,Help fund music video to raise teen homophobia awareness.,Film & Video,Film & Video,USD,2010-12-18,5000.0,2010-11-18 06:33:35,5185.0,successful,79,US,5185.0,5185.0,5000.0,2010
370137,955855717,Reopen the Parkway Theater!,Theater,Theater,USD,2010-12-03,50000.0,2010-10-04 07:29:05,56832.19,successful,998,US,56832.19,56832.19,50000.0,2010
370209,956327695,Heavy Leather NYC custom guitar strap roadtrip,Product Design,Design,USD,2010-11-11,1500.0,2010-10-12 15:29:01,1620.0,successful,21,US,1620.0,1620.0,1500.0,2010
370235,956435337,"Be a Part of ""Peace in the Valley"" An Extraordinary TV Series",Shorts,Film & Video,USD,2010-07-29,8500.0,2010-06-12 21:19:14,25.0,failed,1,US,25.0,25.0,8500.0,2010
370266,956641742,Rebecca and Sequina on an Operatic Journey,Classical Music,Music,USD,2010-10-26,5000.0,2010-09-09 15:28:37,5771.0,successful,68,US,5771.0,5771.0,5000.0,2010
370283,95672182,Motorist vs Bocas: A comic book crossover event by Jake Estrada and Billy Champion,Comics,Comics,USD,2010-11-12,1000.0,2010-08-14 03:26:38,155.0,failed,6,US,155.0,155.0,1000.0,2010
370284,956727772,"""Point Pleasant""",Film & Video,Film & Video,USD,2010-09-16,1000.0,2010-08-26 06:22:41,185.0,failed,5,US,185.0,185.0,1000.0,2010
370335,956972404,Time Stood Still - Music Video,Indie Rock,Music,USD,2011-01-30,3000.0,2010-12-01 06:32:01,0.0,failed,0,US,0.0,0.0,3000.0,2010
370381,957220286,'Force Majeure': The FIRST Azeri-Turkish-US Film...EVER,Shorts,Film & Video,USD,2010-03-03,1500.0,2010-01-31 05:35:24,1686.0,successful,49,US,1686.0,1686.0,1500.0,2010
370405,957315537,The Sneaky Mister's Debut Album: PRETTY,Indie Rock,Music,USD,2010-12-01,3000.0,2010-09-19 17:12:21,810.0,failed,28,US,810.0,810.0,3000.0,2010
370413,95734104,The Big Hammock,Art,Art,USD,2010-08-13,4500.0,2010-07-13 23:35:16,5462.0,successful,72,US,5462.0,5462.0,4500.0,2010
370434,957450540,Joel Mellin's Together/Apart | Limited Edition Vinyl Release,Rock,Music,USD,2010-12-02,1500.0,2010-11-02 19:48:05,610.0,failed,10,US,610.0,610.0,1500.0,2010
370444,957493685,The GiantCockCar Stimulator!,Sculpture,Art,USD,2010-08-27,2700.0,2010-07-28 23:03:30,250.0,failed,7,US,250.0,250.0,2700.0,2010
370460,957562187,G.I.O: God's Intrinsic Order a Feature Film,Shorts,Film & Video,USD,2010-08-05,5000.0,2010-07-05 02:18:00,25.0,failed,1,US,25.0,25.0,5000.0,2010
370574,958088269,JALOPY a (Canceled),Shorts,Film & Video,USD,2010-10-31,4000.0,2010-10-19 03:13:20,140.0,canceled,3,US,140.0,140.0,4000.0,2010
370596,95819349,"Digital Sculpture Bootstrap, Phase I",Art,Art,USD,2010-09-01,250.0,2010-07-20 21:52:40,0.0,failed,0,US,0.0,0.0,250.0,2010
370631,958389670,HOME(LESS) (Canceled),Documentary,Film & Video,USD,2011-01-25,1500.0,2010-12-11 00:27:06,10.0,canceled,1,US,10.0,10.0,1500.0,2010
370680,958675848,Chronicles of Buttered Toast,Webseries,Film & Video,USD,2010-06-10,25000.0,2010-04-26 22:22:03,75.0,failed,3,US,75.0,75.0,25000.0,2010
370705,958840344,Painting series to completion,Painting,Art,USD,2010-10-04,3000.0,2010-08-25 23:39:09,283.0,failed,20,US,283.0,283.0,3000.0,2010
370752,959132000,City Vanguard Documentary Series,Documentary,Film & Video,USD,2010-07-18,7500.0,2010-05-13 01:25:17,150.0,failed,5,US,150.0,150.0,7500.0,2010
370757,959153029,Jim Shelp is creating his newest eclectic album: On the Shores of Orchard Lake,Electronic Music,Music,USD,2010-08-28,1500.0,2010-07-27 01:09:53,30.0,failed,3,US,30.0,30.0,1500.0,2010
370762,959180384,The GGC music video project,Shorts,Film & Video,USD,2010-11-02,3000.0,2010-09-28 06:05:22,0.0,failed,0,US,0.0,0.0,3000.0,2010
370787,959308449,The Dancing Blender Show,Webseries,Film & Video,USD,2011-01-05,1500.0,2010-12-06 05:07:38,0.0,failed,0,US,0.0,0.0,1500.0,2010
370860,959686133,A HEAVY METAL NOVEL (YEP!),Nonfiction,Publishing,USD,2010-08-12,5400.0,2010-06-05 00:23:30,383.0,failed,8,US,383.0,383.0,5400.0,2010
370905,959891201,BUTOH BEAUTIFUL ,Performance Art,Art,USD,2010-10-25,1600.0,2010-09-09 02:00:29,1620.0,successful,31,US,1620.0,1620.0,1600.0,2010
370914,959949433,Funk for the Masses: Achachay! New EP Pre-Sale!,Pop,Music,USD,2010-09-15,1600.0,2010-08-16 11:42:02,1923.0,successful,41,US,1923.0,1923.0,1600.0,2010
370926,95999181,"American Farmer Catalog: documenting farming through portrait, objects and landscape. (Canceled)",Photography,Photography,USD,2010-08-24,5000.0,2010-05-26 18:43:43,300.0,canceled,3,US,300.0,300.0,5000.0,2010
370933,96003027,MARIE: a virtuosic band of robots made by and for musicians ,Hip-Hop,Music,USD,2011-01-04,7000.0,2010-11-30 11:37:44,8165.0,successful,127,US,8165.0,8165.0,7000.0,2010
370976,960252425,Congo in Comics,Comics,Comics,USD,2010-08-05,1000.0,2010-05-08 08:18:24,1605.0,successful,19,US,1605.0,1605.0,1000.0,2010
370987,960305581,Hot Mess records their first cd! (Canceled),Pop,Music,USD,2010-12-06,10000.0,2010-11-06 12:19:58,250.0,canceled,7,US,250.0,250.0,10000.0,2010
371035,960565966,THE 469 RIDE,Documentary,Film & Video,USD,2010-09-24,2500.0,2010-08-25 13:32:21,4025.0,successful,53,US,4025.0,4025.0,2500.0,2010
371130,961079052,The Somethin' Else,Electronic Music,Music,USD,2010-08-25,5000.0,2010-07-11 02:51:14,380.0,failed,7,US,380.0,380.0,5000.0,2010
371141,961136681,impactband - iPhone 4 Shock Absorbent Case (Canceled),Graphic Design,Design,USD,2010-11-04,7500.0,2010-10-06 00:26:41,0.0,canceled,0,US,0.0,0.0,7500.0,2010
371171,961315467,"Other Travels, Portugal to Denmark by Bicycle",Art,Art,USD,2010-04-07,2000.0,2010-03-08 23:53:49,2346.0,successful,47,US,2346.0,2346.0,2000.0,2010
371183,961368248,Running on the Periphery - a documentary film,Documentary,Film & Video,USD,2011-01-06,1000.0,2010-12-07 03:51:40,1705.0,successful,33,US,1705.0,1705.0,1000.0,2010
371258,961799607,"The Guardians of Light, Book Two: The Darkness of a Pure Heart",Fiction,Publishing,USD,2010-12-16,1500.0,2010-10-17 22:45:22,230.0,failed,7,US,230.0,230.0,1500.0,2010
371347,962332485,Get The Spittin' Cobras Back On The Road,Rock,Music,USD,2011-02-01,4000.0,2010-12-18 03:55:04,4106.0,successful,58,US,4106.0,4106.0,4000.0,2010
371377,962453123,Haiti medical relief documentary (Canceled),Documentary,Film & Video,USD,2010-08-16,5000.0,2010-07-07 05:15:53,85.0,canceled,3,US,85.0,85.0,5000.0,2010
371406,962563427,LIFTED - A SHORT FILM,Shorts,Film & Video,USD,2010-08-25,2000.0,2010-07-09 22:55:29,575.0,failed,9,US,575.0,575.0,2000.0,2010
371425,962671852,A Russian Night in Seattle with Marina V,Pop,Music,USD,2010-07-19,1111.0,2010-06-27 21:47:02,140.0,failed,9,US,140.0,140.0,1111.0,2010
371475,9629403,Where Should the Birds Fly?:  Two Women's Views of Life Under Siege,Documentary,Film & Video,USD,2010-10-30,5000.0,2010-09-30 21:17:58,7155.0,successful,53,US,7155.0,7155.0,5000.0,2010
371482,962970140,BALLONEY,Photography,Photography,USD,2011-01-16,6000.0,2010-12-07 14:42:53,75.0,failed,3,US,75.0,75.0,6000.0,2010
371525,963166280,High Altitude: High Definition Video,Technology,Technology,USD,2010-07-01,2000.0,2010-04-27 11:14:56,0.0,failed,0,US,0.0,0.0,2000.0,2010
371549,963305734,Gretchen Garnett & Dancers presents Six Years Dreaming,Dance,Dance,USD,2011-03-03,2500.0,2010-12-03 23:41:35,2706.0,successful,56,US,2706.0,2706.0,2500.0,2010
371553,963315993,Pantomime Seeks Viewers!,Film & Video,Film & Video,USD,2010-09-22,600.0,2010-08-23 23:23:08,10.0,failed,1,US,10.0,10.0,600.0,2010
371680,963927389,"Dylan Thomas, 19",Theater,Theater,USD,2010-09-25,2500.0,2010-08-11 22:24:07,2550.0,successful,21,US,2550.0,2550.0,2500.0,2010
371684,963950072,BECOMING FREDERICK DOUGLASS,Theater,Theater,USD,2010-11-30,7500.0,2010-10-31 03:43:15,4390.0,failed,48,US,4390.0,4390.0,7500.0,2010
371689,963975128,Taking Photography To The People via Street-side Pop Up Galleries  ,Photography,Photography,USD,2010-11-21,8000.0,2010-10-17 19:38:30,1715.0,failed,34,US,1715.0,1715.0,8000.0,2010
371710,964074872,The Complete Oasis Discography,Publishing,Publishing,USD,2010-10-17,2500.0,2010-09-17 02:59:02,30.0,failed,2,US,30.0,30.0,2500.0,2010
371742,964270157,Dungeonlands,Video Games,Games,USD,2010-08-17,1500.0,2010-07-29 04:12:02,0.0,failed,0,US,0.0,0.0,1500.0,2010
371837,964800525,Making Waves: The Story of The Electrifying Mojo!,Documentary,Film & Video,USD,2010-09-01,5000.0,2010-07-15 00:52:55,275.0,failed,2,US,275.0,275.0,5000.0,2010
371865,964881976,The Best of The Blueberries,Rock,Music,USD,2010-12-13,2500.0,2010-10-14 14:16:03,2665.0,successful,57,US,2665.0,2665.0,2500.0,2010
371875,964922713,Bring to Light: Nuit Blanche NYC (Canceled),Art,Art,USD,2010-09-18,10000.0,2010-08-21 15:47:31,650.0,canceled,6,US,650.0,650.0,10000.0,2010
372037,965756183,Jazz Bassist Daniel Ori new album recording!,Jazz,Music,USD,2011-02-23,5500.0,2010-12-15 17:01:03,5699.0,successful,101,US,5699.0,5699.0,5500.0,2010
372092,966066253,The Fairy Trail ,Film & Video,Film & Video,USD,2011-02-11,12000.0,2010-12-29 11:39:57,372.0,failed,6,US,372.0,372.0,12000.0,2010
372140,966341906,Lansing music scene unites for DEVO tribute CD.,Rock,Music,USD,2010-12-09,700.0,2010-11-09 17:53:38,539.0,failed,23,US,539.0,539.0,700.0,2010
372143,966362323,"Strange Circus, a short film",Shorts,Film & Video,USD,2010-12-20,6000.0,2010-11-05 08:36:10,965.0,failed,20,US,965.0,965.0,6000.0,2010
372192,966569611,Everybody Loves a Train-Wreck: a memoir with avant-garde graffiti,Publishing,Publishing,USD,2010-07-24,15000.0,2010-05-16 15:47:05,740.0,failed,21,US,740.0,740.0,15000.0,2010
372215,966690942,Let's get a great recording made!,Music,Music,USD,2010-04-25,1000.0,2010-03-10 22:27:35,1190.0,successful,36,US,1190.0,1190.0,1000.0,2010
372235,966776086,Charcoal Streets: Hispanic Punk or Border Fantasy,Nonfiction,Publishing,USD,2010-12-23,7000.0,2010-11-08 04:23:59,320.0,failed,6,US,320.0,320.0,7000.0,2010
372383,967598681,Q to Canal Street (Canceled),Narrative Film,Film & Video,USD,2011-01-25,1000.0,2010-10-27 04:43:28,0.0,canceled,0,US,0.0,0.0,1000.0,2010
372438,967936994,DeVote Campaign (Canceled),Documentary,Film & Video,USD,2010-06-16,5000.0,2010-04-16 00:15:16,0.0,canceled,0,US,0.0,0.0,5000.0,2010
372447,967984306,saving her,Country & Folk,Music,USD,2010-10-01,3500.0,2010-07-30 06:16:27,0.0,failed,0,US,0.0,0.0,3500.0,2010
372472,968143758,January in America - a photo roadtrip across the nation,Photography,Photography,USD,2011-01-05,1500.0,2010-12-10 09:32:26,205.0,failed,5,US,205.0,205.0,1500.0,2010
372475,968157444,Buttons in the Ground,Film & Video,Film & Video,USD,2010-10-18,30000.0,2010-09-13 20:11:39,30306.16,successful,244,US,30306.16,30306.16,30000.0,2010
372492,968231716,Wales & the Welsh. A look at what shaped the people and their culture. (Canceled),Documentary,Film & Video,USD,2010-08-16,5200.0,2010-06-14 17:08:52,145.0,canceled,5,US,145.0,145.0,5200.0,2010
372576,968719782,Don Lappin Is Recording His New Record!!! (Canceled),Rock,Music,USD,2011-01-30,5000.0,2010-12-01 16:13:53,1468.0,canceled,25,US,1468.0,1468.0,5000.0,2010
372600,968827435,Andrew vs. The Collective,Fiction,Publishing,USD,2010-03-12,1000.0,2010-01-25 03:02:58,2913.12,successful,98,US,2913.12,2913.12,1000.0,2010
372704,969343261,The Temporal Slice of Ugandan Community Art Project,Painting,Art,USD,2010-12-25,3200.0,2010-11-27 04:21:27,3295.0,successful,73,US,3295.0,3295.0,3200.0,2010
372766,969646554,eateri™ - a social eatery App (Canceled),Software,Technology,USD,2010-06-20,8000.0,2010-05-06 19:23:28,75.0,canceled,3,US,75.0,75.0,8000.0,2010
372874,970181146,Join the LOVE MOVEMENT,Art,Art,USD,2010-12-10,3000.0,2010-11-17 19:43:03,3375.0,successful,48,US,3375.0,3375.0,3000.0,2010
372979,970660456,Almighty Kaygee  of the legendary Cold Crush Brother releases a new album.,Pop,Music,USD,2010-10-22,11000.0,2010-09-22 06:00:19,120.0,failed,3,US,120.0,120.0,11000.0,2010
373008,970794298,Polar Bears ~ Council Madrone vinyl gets HEAVY,Indie Rock,Music,USD,2010-10-17,2500.0,2010-09-02 08:21:07,2535.0,successful,41,US,2535.0,2535.0,2500.0,2010
373025,970862534,No Vacancy - A Hygienic Dress League Inchervention,Art,Art,USD,2010-11-06,5000.0,2010-10-13 02:23:22,5098.0,successful,89,US,5098.0,5098.0,5000.0,2010
373041,970959443,Nrityagram: For the Love of Dance - a Documentary-in-the-Making,Documentary,Film & Video,USD,2010-05-07,8550.0,2010-02-06 06:33:01,4480.0,failed,21,US,4480.0,4480.0,8550.0,2010
373051,971003448,THESIS: Caravaggio via Valletta,Design,Design,USD,2011-03-10,1200.0,2010-12-10 06:38:37,55.0,failed,2,US,55.0,55.0,1200.0,2010
373064,971078543,RADIO UNNAMEABLE: Bob Fass and the Rise of Free Expression on the Airwaves,Documentary,Film & Video,USD,2010-05-27,5000.0,2010-02-26 18:04:28,7432.0,successful,106,US,7432.0,7432.0,5000.0,2010
373069,971096304,"The Rib Whip, a Mobile BBQ Truck",Food,Food,USD,2010-07-14,15000.0,2010-06-03 06:33:22,1780.0,failed,17,US,1780.0,1780.0,15000.0,2010
373109,971268796,"""So You're a Coward"":  a Memoir of Conscientious Objection",Nonfiction,Publishing,USD,2010-12-27,7000.0,2010-11-27 23:43:37,7080.0,successful,55,US,7080.0,7080.0,7000.0,2010
373127,971345807,The Cost of Creativity,Documentary,Film & Video,USD,2010-08-10,1000.0,2010-07-10 04:39:54,0.0,failed,0,US,0.0,0.0,1000.0,2010
373140,971402375,Imagination Theatre & Entertainment  of Elizabethtown (Canceled),Theater,Theater,USD,2010-08-20,10000.0,2010-05-26 22:07:54,215.0,canceled,7,US,215.0,215.0,10000.0,2010
373165,971541046,"CD of Songs Written for Malcolm X, Maya Angelou, & Others",Hip-Hop,Music,USD,2011-03-15,7000.0,2010-12-15 01:37:09,0.0,canceled,0,US,0.0,0.0,7000.0,2010
373279,97210956,"""Shine"": soundtrack to a Turkish film",World Music,Music,USD,2010-10-08,3000.0,2010-09-07 02:30:49,10000.62,successful,248,US,10000.62,10000.62,3000.0,2010
373351,972408934,"The Blue Eyes, a supernatural thriller set in Chiapas, Mex",Narrative Film,Film & Video,USD,2010-12-05,50000.0,2010-11-05 09:44:15,50866.0,successful,133,US,50866.0,50866.0,50000.0,2010
373379,972578858,Last Summer at Coney Island (documentary) 2,Documentary,Film & Video,USD,2010-06-07,12000.0,2010-04-04 21:39:45,12026.0,successful,95,US,12026.0,12026.0,12000.0,2010
